Unfairness weight,Local cost weight,Global cost weight
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995
0.8,0.1,0.09999999999999995

