Unfairness weight,Local cost weight,Global cost weight
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001
0.2,0.1,0.7000000000000001

