Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,1474.7268961817645,14.056002593027083,1495.4375297327902,1454.908022931568,1464.5754559833351,1476.1774758801964,1482.535996380932
1,57.254815259451405,0.1652007729486704,57.34258523928263,57.19776757621612,57.228013141317696,57.00308284193349,57.5026274985071
2,9.217205405274328,0.17926229955571155,9.012397407646072,9.334702265048266,9.043144622455587,9.205644686058816,9.490138045162892
3,4.899401486260808,0.24186012156147146,4.668196553343434,5.343578331026407,4.9476166865204245,4.820279972500318,4.717335887913454
4,3.071316073758047,0.25211373455144787,2.6284720414893146,3.3354375504985496,3.240060186910239,3.1844980025933967,2.9681125872987377
5,2.8624391266019673,0.4829998876547483,2.209729413379576,3.3354375504985416,3.240060186910216,3.1844980025933887,2.3424704796281146
6,2.3006881315692658,0.08528608088854965,2.209729413379571,2.3869577117375553,2.186698005647462,2.3775850474536115,2.3424704796281306
7,2.088924547494934,0.24300481110151814,1.959373909334618,2.386957711737527,1.8300644319078012,2.37758504745362,1.890641637041103
8,1.9418680837513957,0.08911187806423007,1.959373909334652,2.097350585659557,1.8300644319077954,1.9319098548138687,1.8906416370411048
9,1.81162953972662,0.1782982875998049,1.691643135133075,2.0973505856595875,1.607187089463804,1.9319098548138611,1.7300570335627719
10,1.698915867918218,0.05315703516574004,1.6916431351330439,1.7674076165573602,1.6071870894637992,1.698284464874118,1.730057033562768
11,1.6103680066630741,0.11012986879058372,1.5749799971952838,1.767407616557381,1.4553818833423,1.6982844648741229,1.5557860713462837
12,1.5473192098133453,0.04757092673213903,1.5749799971952863,1.5905264404772959,1.455381883342296,1.5599216567055687,1.5557860713462799
13,1.492624280621623,0.08291871683703048,1.50317445978353,1.5905264404773165,1.3562287531567843,1.5599216567055705,1.4532700929849138
14,1.4508677964392465,0.050203616922371595,1.5031744597835366,1.4635354616120315,1.3562287531567994,1.4781302146589517,1.4532700929849138
15,1.4177601715086734,0.06382332097879156,1.4548680644268837,1.4635354616120417,1.307472058913246,1.4781302146589455,1.38479505793225
16,1.389156186904553,0.047635430754498914,1.4548680644268805,1.3912736189898096,1.307472058913252,1.4073721342605752,1.384795057932247
17,1.3665762235013221,0.05346187433790638,1.412186646148926,1.3912736189898043,1.2676408228982212,1.407372134260589,1.3544078952090706
18,1.3485871996756136,0.04636119022441184,1.4121866461489323,1.3493861076810192,1.2676408228982259,1.3593145264408117,1.3544078952090788
19,1.3269755883346934,0.05432917999839099,1.3801768778784829,1.3493861076810307,1.2252864767539404,1.3593145264408109,1.3207139529192027
