Unfairness weight,Local cost weight,Global cost weight
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001
0.2,0.2,0.6000000000000001

