Unfairness weight,Local cost weight,Global cost weight
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993
0.3,0.4,0.29999999999999993

