Unfairness weight,Local cost weight,Global cost weight
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998
0.3,0.6,0.09999999999999998

