Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,1093.593607219369,5.339059309078256,1101.2640223345263,1086.0315334795594,1090.7444283874534,1097.6689870607995,1092.2590648345067
1,43.58643658191595,0.08834037941466912,43.651456224537526,43.5355748380406,43.58454674334795,43.45356104694936,43.70704405670431
2,7.475311646162039,0.09517625486304694,7.377137092007134,7.544751315071166,7.360666122500531,7.486133468748993,7.607870232482376
3,4.608140674367201,0.395980021803117,4.133632155822809,4.613393915883963,4.332018520408985,5.300812011575964,4.660846768144284
4,3.9273274433773793,0.8911856124155905,3.019056116882793,3.3674062771101783,3.28851604317366,5.300812011576016,4.660846768144252
5,3.2659952935319083,0.32939316796890616,3.0190561168827914,3.367406277110242,3.288516043173661,3.8087284570071014,2.8462695734857455
6,2.628915456592923,0.595789826327666,2.309342161763757,2.3731967537717855,2.4543790772468057,3.8087284570070987,2.1989308331751687
7,2.2980002439640286,0.15536808725286197,2.309342161763748,2.0588063446201312,2.4543790772467995,2.4685428030142873,2.198930833175178
8,2.0315834889351643,0.06359084573767533,1.9878698195048567,2.058806344620124,2.06526691686424,2.113221995615936,1.9327523680706649
9,1.9922437115291178,0.08995768917137771,1.98786981950488,1.8621074575898682,2.0652669168642537,2.113221995615926,1.9327523680706602
10,1.8638345508805962,0.03775791115952157,1.8510998899757565,1.862107457589877,1.8435832672522896,1.9357370726249044,1.8266450669601542
11,1.8304440234934862,0.07746422557242431,1.8510998899757802,1.6951548206543228,1.8435832672522796,1.9357370726249101,1.8266450669601373
12,1.7419976883793757,0.0311130031802268,1.738424645507045,1.695154820654318,1.7361754080666278,1.7926756838067928,1.7475578838620962
13,1.7302326509631594,0.05122401362105077,1.7384246455070507,1.636329633573225,1.7361754080666336,1.792675683806789,1.747557883862099
14,1.6750212771389035,0.031085049026436506,1.6708801506210391,1.6363296335732236,1.6512484669527923,1.7246628400024038,1.6919852945450573
15,1.6666321695310309,0.043554167442381594,1.6708801506210444,1.5943840955338633,1.651248466952801,1.7246628400024044,1.6919852945450424
16,1.6279042509474575,0.027799973547274436,1.6358907753610132,1.5943840955338677,1.5972903721664196,1.6650147711237049,1.6469412405522825
17,1.6210153906333744,0.03774248867838514,1.6358907753610161,1.5599397939634598,1.5972903721664138,1.6650147711237047,1.6469412405522772
18,1.5910908499685668,0.02754888961481426,1.5913316363187162,1.5599397939634652,1.5610180921214947,1.6270789417715639,1.6160857856675936
19,1.5838722400463763,0.03764451194762669,1.5913316363187104,1.5238467443525048,1.5610180921214925,1.6270789417715663,1.616085785667607
20,1.5557896646879656,0.027910139548871657,1.555362887281853,1.5238467443525123,1.5269956730236292,1.5957190957862528,1.5770239229955818
21,1.5493586219005278,0.036813879309832404,1.5553628872818552,1.4916915304153258,1.5269956730236243,1.5957190957862488,1.5770239229955854
