Unfairness weight,Local cost weight,Global cost weight
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004
0.1,0.6,0.30000000000000004

