Unfairness weight,Local cost weight,Global cost weight
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994
0.3,0.2,0.49999999999999994

